"TIME","GEO","SEX","AGE","UNIT","Value","Flag and Footnotes"
"2010","PT16","Females","Y62","Year","23.9",""
"2010","PT16","Females","Y63","Year","23.0",""
"2010","PT16","Females","Y64","Year","22.1",""
"2010","PT16","Females","Y65","Year","21.2",""
"2010","PT17","Total","Y25","Year","55.7",""
"2010","PT17","Total","Y26","Year","54.7",""
"2010","PT17","Total","Y27","Year","53.8",""
"2010","PT17","Total","Y28","Year","52.8",""
"2010","PT17","Total","Y29","Year","51.8",""
"2010","PT17","Total","Y30","Year","50.9",""
"2010","PT17","Total","Y31","Year","49.9",""
"2010","PT17","Total","Y32","Year","48.9",""
"2010","PT17","Total","Y33","Year","48.0",""
"2010","PT17","Total","Y34","Year","47.0",""
"2010","PT17","Total","Y35","Year","46.1",""
"2010","PT17","Total","Y36","Year","45.1",""
"2010","PT17","Total","Y37","Year","44.2",""
"2010","PT17","Total","Y38","Year","43.2",""
"2010","PT17","Total","Y39","Year","42.3",""
"2010","PT17","Total","Y40","Year","41.3",""
"2010","PT17","Total","Y41","Year","40.4",""
"2010","PT17","Total","Y42","Year","39.5",""
"2010","PT17","Total","Y43","Year","38.6",""
"2010","PT17","Total","Y44","Year","37.7",""
"2010","PT17","Total","Y45","Year","36.7",""
"2010","PT17","Total","Y46","Year","35.8",""
"2010","PT17","Total","Y47","Year","34.9",""
"2010","PT17","Total","Y48","Year","34.0",""
"2010","PT17","Total","Y49","Year","33.2",""
"2010","PT17","Total","Y50","Year","32.3",""
"2010","PT17","Total","Y51","Year","31.4",""
"2010","PT17","Total","Y52","Year","30.5",""
"2010","PT17","Total","Y53","Year","29.6",""
"2010","PT17","Total","Y54","Year","28.8",""
"2010","PT17","Total","Y55","Year","27.9",""
"2010","PT17","Total","Y56","Year","27.1",""
"2010","PT17","Total","Y57","Year","26.2",""
"2010","PT17","Total","Y58","Year","25.4",""
"2010","PT17","Total","Y59","Year","24.6",""
"2010","PT17","Total","Y60","Year","23.7",""
"2010","PT17","Total","Y61","Year","22.9",""
"2010","PT17","Total","Y62","Year","22.0",""
"2010","PT17","Total","Y63","Year","21.2",""
"2010","PT17","Total","Y64","Year","20.4",""
"2010","PT17","Total","Y65","Year","19.6",""
"2010","PT17","Males","Y25","Year","52.4",""
"2010","PT17","Males","Y26","Year","51.4",""
"2010","PT17","Males","Y27","Year","50.5",""
"2010","PT17","Males","Y28","Year","49.5",""
"2010","PT17","Males","Y29","Year","48.5",""
"2010","PT17","Males","Y30","Year","47.6",""
"2010","PT17","Males","Y31","Year","46.6",""
"2010","PT17","Males","Y32","Year","45.7",""
"2010","PT17","Males","Y33","Year","44.7",""
"2010","PT17","Males","Y34","Year","43.8",""
"2010","PT17","Males","Y35","Year","42.9",""
"2010","PT17","Males","Y36","Year","41.9",""
"2010","PT17","Males","Y37","Year","41.0",""
"2010","PT17","Males","Y38","Year","40.0",""
"2010","PT17","Males","Y39","Year","39.1",""
"2010","PT17","Males","Y40","Year","38.2",""
"2010","PT17","Males","Y41","Year","37.3",""
"2010","PT17","Males","Y42","Year","36.4",""
"2010","PT17","Males","Y43","Year","35.5",""
"2010","PT17","Males","Y44","Year","34.6",""
"2010","PT17","Males","Y45","Year","33.7",""
"2010","PT17","Males","Y46","Year","32.8",""
"2010","PT17","Males","Y47","Year","32.0",""
"2010","PT17","Males","Y48","Year","31.1",""
"2010","PT17","Males","Y49","Year","30.3",""
"2010","PT17","Males","Y50","Year","29.4",""
"2010","PT17","Males","Y51","Year","28.5",""
"2010","PT17","Males","Y52","Year","27.7",""
"2010","PT17","Males","Y53","Year","26.9",""
"2010","PT17","Males","Y54","Year","26.1",""
"2010","PT17","Males","Y55","Year","25.3",""
"2010","PT17","Males","Y56","Year","24.5",""
"2010","PT17","Males","Y57","Year","23.7",""
"2010","PT17","Males","Y58","Year","22.9",""
"2010","PT17","Males","Y59","Year","22.1",""
"2010","PT17","Males","Y60","Year","21.3",""
"2010","PT17","Males","Y61","Year","20.5",""
"2010","PT17","Males","Y62","Year","19.7",""
"2010","PT17","Males","Y63","Year","19.0",""
"2010","PT17","Males","Y64","Year","18.2",""
"2010","PT17","Males","Y65","Year","17.4",""
"2010","PT17","Females","Y25","Year","58.8",""
"2010","PT17","Females","Y26","Year","57.8",""
"2010","PT17","Females","Y27","Year","56.8",""
"2010","PT17","Females","Y28","Year","55.8",""
"2010","PT17","Females","Y29","Year","54.8",""
"2010","PT17","Females","Y30","Year","53.9",""
"2010","PT17","Females","Y31","Year","52.9",""
"2010","PT17","Females","Y32","Year","51.9",""
"2010","PT17","Females","Y33","Year","50.9",""
"2010","PT17","Females","Y34","Year","50.0",""
"2010","PT17","Females","Y35","Year","49.0",""
"2010","PT17","Females","Y36","Year","48.0",""
"2010","PT17","Females","Y37","Year","47.1",""
"2010","PT17","Females","Y38","Year","46.1",""
"2010","PT17","Females","Y39","Year","45.1",""
"2010","PT17","Females","Y40","Year","44.2",""
"2010","PT17","Females","Y41","Year","43.2",""
"2010","PT17","Females","Y42","Year","42.3",""
"2010","PT17","Females","Y43","Year","41.3",""
"2010","PT17","Females","Y44","Year","40.4",""
"2010","PT17","Females","Y45","Year","39.5",""
"2010","PT17","Females","Y46","Year","38.5",""
"2010","PT17","Females","Y47","Year","37.6",""
"2010","PT17","Females","Y48","Year","36.7",""
"2010","PT17","Females","Y49","Year","35.7",""
"2010","PT17","Females","Y50","Year","34.8",""
"2010","PT17","Females","Y51","Year","33.9",""
"2010","PT17","Females","Y52","Year","33.0",""
"2010","PT17","Females","Y53","Year","32.1",""
"2010","PT17","Females","Y54","Year","31.2",""
"2010","PT17","Females","Y55","Year","30.3",""
"2010","PT17","Females","Y56","Year","29.3",""
"2010","PT17","Females","Y57","Year","28.4",""
"2010","PT17","Females","Y58","Year","27.5",""
"2010","PT17","Females","Y59","Year","26.6",""
"2010","PT17","Females","Y60","Year","25.7",""
"2010","PT17","Females","Y61","Year","24.8",""
"2010","PT17","Females","Y62","Year","23.9",""
"2010","PT17","Females","Y63","Year","23.1",""
"2010","PT17","Females","Y64","Year","22.2",""
"2010","PT17","Females","Y65","Year","21.3",""
"2010","PT18","Total","Y25","Year","54.9",""
"2010","PT18","Total","Y26","Year","53.9",""
"2010","PT18","Total","Y27","Year","53.0",""
"2010","PT18","Total","Y28","Year","52.0",""
"2010","PT18","Total","Y29","Year","51.0",""
"2010","PT18","Total","Y30","Year","50.1",""
"2010","PT18","Total","Y31","Year","49.1",""
"2010","PT18","Total","Y32","Year","48.2",""
"2010","PT18","Total","Y33","Year","47.2",""
"2010","PT18","Total","Y34","Year","46.2",""
"2010","PT18","Total","Y35","Year","45.3",""
"2010","PT18","Total","Y36","Year","44.4",""
"2010","PT18","Total","Y37","Year","43.4",""
"2010","PT18","Total","Y38","Year","42.4",""
"2010","PT18","Total","Y39","Year","41.5",""
"2010","PT18","Total","Y40","Year","40.6",""
"2010","PT18","Total","Y41","Year","39.7",""
"2010","PT18","Total","Y42","Year","38.7",""
"2010","PT18","Total","Y43","Year","37.8",""
"2010","PT18","Total","Y44","Year","36.9",""
"2010","PT18","Total","Y45","Year","36.0",""
"2010","PT18","Total","Y46","Year","35.1",""
"2010","PT18","Total","Y47","Year","34.1",""
"2010","PT18","Total","Y48","Year","33.2",""
"2010","PT18","Total","Y49","Year","32.3",""
"2010","PT18","Total","Y50","Year","31.4",""
"2010","PT18","Total","Y51","Year","30.5",""
"2010","PT18","Total","Y52","Year","29.6",""
"2010","PT18","Total","Y53","Year","28.7",""
"2010","PT18","Total","Y54","Year","27.8",""
"2010","PT18","Total","Y55","Year","27.0",""
"2010","PT18","Total","Y56","Year","26.2",""
"2010","PT18","Total","Y57","Year","25.3",""
"2010","PT18","Total","Y58","Year","24.5",""
"2010","PT18","Total","Y59","Year","23.6",""
"2010","PT18","Total","Y60","Year","22.8",""
"2010","PT18","Total","Y61","Year","21.9",""
"2010","PT18","Total","Y62","Year","21.1",""
"2010","PT18","Total","Y63","Year","20.3",""
"2010","PT18","Total","Y64","Year","19.5",""
"2010","PT18","Total","Y65","Year","18.7",""
"2010","PT18","Males","Y25","Year","51.9",""
"2010","PT18","Males","Y26","Year","51.0",""
"2010","PT18","Males","Y27","Year","50.0",""
"2010","PT18","Males","Y28","Year","49.1",""
"2010","PT18","Males","Y29","Year","48.1",""
"2010","PT18","Males","Y30","Year","47.2",""
"2010","PT18","Males","Y31","Year","46.3",""
"2010","PT18","Males","Y32","Year","45.3",""
"2010","PT18","Males","Y33","Year","44.4",""
"2010","PT18","Males","Y34","Year","43.4",""
"2010","PT18","Males","Y35","Year","42.5",""
"2010","PT18","Males","Y36","Year","41.6",""
"2010","PT18","Males","Y37","Year","40.6",""
"2010","PT18","Males","Y38","Year","39.7",""
"2010","PT18","Males","Y39","Year","38.8",""
"2010","PT18","Males","Y40","Year","37.9",""
"2010","PT18","Males","Y41","Year","37.0",""
"2010","PT18","Males","Y42","Year","36.1",""
"2010","PT18","Males","Y43","Year","35.2",""
"2010","PT18","Males","Y44","Year","34.3",""
"2010","PT18","Males","Y45","Year","33.5",""
"2010","PT18","Males","Y46","Year","32.5",""
"2010","PT18","Males","Y47","Year","31.6",""
"2010","PT18","Males","Y48","Year","30.7",""
"2010","PT18","Males","Y49","Year","29.8",""
"2010","PT18","Males","Y50","Year","28.9",""
"2010","PT18","Males","Y51","Year","28.0",""
"2010","PT18","Males","Y52","Year","27.2",""
"2010","PT18","Males","Y53","Year","26.3",""
"2010","PT18","Males","Y54","Year","25.5",""
"2010","PT18","Males","Y55","Year","24.7",""
"2010","PT18","Males","Y56","Year","24.0",""
"2010","PT18","Males","Y57","Year","23.1",""
"2010","PT18","Males","Y58","Year","22.4",""
"2010","PT18","Males","Y59","Year","21.5",""
"2010","PT18","Males","Y60","Year","20.8",""
"2010","PT18","Males","Y61","Year","19.9",""
"2010","PT18","Males","Y62","Year","19.2",""
"2010","PT18","Males","Y63","Year","18.4",""
"2010","PT18","Males","Y64","Year","17.7",""
"2010","PT18","Males","Y65","Year","17.0",""
"2010","PT18","Females","Y25","Year","57.9",""
"2010","PT18","Females","Y26","Year","56.9",""
"2010","PT18","Females","Y27","Year","55.9",""
"2010","PT18","Females","Y28","Year","54.9",""
"2010","PT18","Females","Y29","Year","53.9",""
"2010","PT18","Females","Y30","Year","53.0",""
"2010","PT18","Females","Y31","Year","52.0",""
"2010","PT18","Females","Y32","Year","51.0",""
"2010","PT18","Females","Y33","Year","50.0",""
"2010","PT18","Females","Y34","Year","49.0",""
"2010","PT18","Females","Y35","Year","48.1",""
"2010","PT18","Females","Y36","Year","47.1",""
"2010","PT18","Females","Y37","Year","46.1",""
"2010","PT18","Females","Y38","Year","45.2",""
"2010","PT18","Females","Y39","Year","44.2",""
"2010","PT18","Females","Y40","Year","43.3",""
"2010","PT18","Females","Y41","Year","42.3",""
"2010","PT18","Females","Y42","Year","41.3",""
"2010","PT18","Females","Y43","Year","40.4",""
"2010","PT18","Females","Y44","Year","39.4",""
"2010","PT18","Females","Y45","Year","38.5",""
"2010","PT18","Females","Y46","Year","37.5",""
"2010","PT18","Females","Y47","Year","36.6",""
"2010","PT18","Females","Y48","Year","35.7",""
"2010","PT18","Females","Y49","Year","34.7",""
"2010","PT18","Females","Y50","Year","33.8",""
"2010","PT18","Females","Y51","Year","32.9",""
"2010","PT18","Females","Y52","Year","32.0",""
"2010","PT18","Females","Y53","Year","31.0",""
"2010","PT18","Females","Y54","Year","30.1",""
"2010","PT18","Females","Y55","Year","29.1",""
"2010","PT18","Females","Y56","Year","28.2",""
"2010","PT18","Females","Y57","Year","27.3",""
"2010","PT18","Females","Y58","Year","26.4",""
"2010","PT18","Females","Y59","Year","25.5",""
"2010","PT18","Females","Y60","Year","24.6",""
"2010","PT18","Females","Y61","Year","23.7",""
"2010","PT18","Females","Y62","Year","22.9",""
"2010","PT18","Females","Y63","Year","21.9",""
"2010","PT18","Females","Y64","Year","21.1",""
"2010","PT18","Females","Y65","Year","20.2",""
"2010","PT2","Total","Y25","Year","52.0",""
"2010","PT2","Total","Y26","Year","51.0",""
"2010","PT2","Total","Y27","Year","50.0",""
"2010","PT2","Total","Y28","Year","49.1",""
"2010","PT2","Total","Y29","Year","48.1",""
"2010","PT2","Total","Y30","Year","47.1",""
"2010","PT2","Total","Y31","Year","46.2",""
"2010","PT2","Total","Y32","Year","45.2",""
"2010","PT2","Total","Y33","Year","44.2",""
"2010","PT2","Total","Y34","Year","43.2",""
"2010","PT2","Total","Y35","Year","42.3",""
"2010","PT2","Total","Y36","Year","41.3",""
"2010","PT2","Total","Y37","Year","40.3",""
"2010","PT2","Total","Y38","Year","39.4",""
"2010","PT2","Total","Y39","Year","38.5",""
"2010","PT2","Total","Y40","Year","37.6",""
"2010","PT2","Total","Y41","Year","36.7",""
"2010","PT2","Total","Y42","Year","35.7",""
"2010","PT2","Total","Y43","Year","34.8",""
"2010","PT2","Total","Y44","Year","33.9",""
"2010","PT2","Total","Y45","Year","32.9",""
"2010","PT2","Total","Y46","Year","32.0",""
"2010","PT2","Total","Y47","Year","31.1",""
"2010","PT2","Total","Y48","Year","30.2",""
"2010","PT2","Total","Y49","Year","29.3",""
"2010","PT2","Total","Y50","Year","28.4",""
"2010","PT2","Total","Y51","Year","27.5",""
"2010","PT2","Total","Y52","Year","26.7",""
"2010","PT2","Total","Y53","Year","25.8",""
"2010","PT2","Total","Y54","Year","25.0",""
"2010","PT2","Total","Y55","Year","24.2",""
"2010","PT2","Total","Y56","Year","23.4",""
"2010","PT2","Total","Y57","Year","22.6",""
"2010","PT2","Total","Y58","Year","21.7",""
"2010","PT2","Total","Y59","Year","21.0",""
"2010","PT2","Total","Y60","Year","20.2",""
"2010","PT2","Total","Y61","Year","19.5",""
"2010","PT2","Total","Y62","Year","18.7",""
"2010","PT2","Total","Y63","Year","17.8",""
"2010","PT2","Total","Y64","Year","17.0",""
"2010","PT2","Total","Y65","Year","16.2",""
"2010","PT2","Males","Y25","Year","48.2",""
"2010","PT2","Males","Y26","Year","47.3",""
"2010","PT2","Males","Y27","Year","46.3",""
"2010","PT2","Males","Y28","Year","45.4",""
"2010","PT2","Males","Y29","Year","44.4",""
"2010","PT2","Males","Y30","Year","43.4",""
"2010","PT2","Males","Y31","Year","42.5",""
"2010","PT2","Males","Y32","Year","41.6",""
"2010","PT2","Males","Y33","Year","40.6",""
"2010","PT2","Males","Y34","Year","39.6",""
"2010","PT2","Males","Y35","Year","38.7",""
"2010","PT2","Males","Y36","Year","37.7",""
"2010","PT2","Males","Y37","Year","36.8",""
"2010","PT2","Males","Y38","Year","35.9",""
"2010","PT2","Males","Y39","Year","35.0",""
"2010","PT2","Males","Y40","Year","34.2",""
"2010","PT2","Males","Y41","Year","33.3",""
"2010","PT2","Males","Y42","Year","32.4",""
"2010","PT2","Males","Y43","Year","31.5",""
"2010","PT2","Males","Y44","Year","30.6",""
"2010","PT2","Males","Y45","Year","29.7",""
"2010","PT2","Males","Y46","Year","28.8",""
"2010","PT2","Males","Y47","Year","27.9",""
"2010","PT2","Males","Y48","Year","27.0",""
"2010","PT2","Males","Y49","Year","26.2",""
"2010","PT2","Males","Y50","Year","25.3",""
"2010","PT2","Males","Y51","Year","24.4",""
"2010","PT2","Males","Y52","Year","23.6",""
"2010","PT2","Males","Y53","Year","22.7",""
"2010","PT2","Males","Y54","Year","21.9",""
"2010","PT2","Males","Y55","Year","21.2",""
"2010","PT2","Males","Y56","Year","20.4",""
"2010","PT2","Males","Y57","Year","19.7",""
"2010","PT2","Males","Y58","Year","18.9",""
"2010","PT2","Males","Y59","Year","18.3",""
"2010","PT2","Males","Y60","Year","17.6",""
"2010","PT2","Males","Y61","Year","17.0",""
"2010","PT2","Males","Y62","Year","16.3",""
"2010","PT2","Males","Y63","Year","15.5",""
"2010","PT2","Males","Y64","Year","14.8",""
"2010","PT2","Males","Y65","Year","14.1",""
"2010","PT2","Females","Y25","Year","55.9",""
"2010","PT2","Females","Y26","Year","54.9",""
"2010","PT2","Females","Y27","Year","53.9",""
"2010","PT2","Females","Y28","Year","52.9",""
"2010","PT2","Females","Y29","Year","51.9",""
"2010","PT2","Females","Y30","Year","51.0",""
"2010","PT2","Females","Y31","Year","50.0",""
"2010","PT2","Females","Y32","Year","49.0",""
"2010","PT2","Females","Y33","Year","48.0",""
"2010","PT2","Females","Y34","Year","47.0",""
"2010","PT2","Females","Y35","Year","46.0",""
"2010","PT2","Females","Y36","Year","45.0",""
"2010","PT2","Females","Y37","Year","44.1",""
"2010","PT2","Females","Y38","Year","43.1",""
"2010","PT2","Females","Y39","Year","42.1",""
"2010","PT2","Females","Y40","Year","41.2",""
"2010","PT2","Females","Y41","Year","40.2",""
"2010","PT2","Females","Y42","Year","39.2",""
"2010","PT2","Females","Y43","Year","38.3",""
"2010","PT2","Females","Y44","Year","37.3",""
"2010","PT2","Females","Y45","Year","36.3",""
"2010","PT2","Females","Y46","Year","35.4",""
"2010","PT2","Females","Y47","Year","34.4",""
"2010","PT2","Females","Y48","Year","33.4",""
"2010","PT2","Females","Y49","Year","32.5",""
"2010","PT2","Females","Y50","Year","31.5",""
"2010","PT2","Females","Y51","Year","30.7",""
"2010","PT2","Females","Y52","Year","29.8",""
"2010","PT2","Females","Y53","Year","28.9",""
"2010","PT2","Females","Y54","Year","28.0",""
"2010","PT2","Females","Y55","Year","27.2",""
"2010","PT2","Females","Y56","Year","26.3",""
"2010","PT2","Females","Y57","Year","25.3",""
"2010","PT2","Females","Y58","Year","24.4",""
"2010","PT2","Females","Y59","Year","23.6",""
"2010","PT2","Females","Y60","Year","22.6",""
"2010","PT2","Females","Y61","Year","21.7",""
"2010","PT2","Females","Y62","Year","20.8",""
"2010","PT2","Females","Y63","Year","19.9",""
"2010","PT2","Females","Y64","Year","19.0",""
"2010","PT2","Females","Y65","Year","18.1",""
"2010","PT20","Total","Y25","Year","52.0",""
"2010","PT20","Total","Y26","Year","51.0",""
"2010","PT20","Total","Y27","Year","50.0",""
"2010","PT20","Total","Y28","Year","49.1",""
"2010","PT20","Total","Y29","Year","48.1",""
"2010","PT20","Total","Y30","Year","47.1",""
"2010","PT20","Total","Y31","Year","46.2",""
"2010","PT20","Total","Y32","Year","45.2",""
"2010","PT20","Total","Y33","Year","44.2",""
"2010","PT20","Total","Y34","Year","43.2",""
"2010","PT20","Total","Y35","Year","42.3",""
"2010","PT20","Total","Y36","Year","41.3",""
"2010","PT20","Total","Y37","Year","40.3",""
"2010","PT20","Total","Y38","Year","39.4",""
"2010","PT20","Total","Y39","Year","38.5",""
"2010","PT20","Total","Y40","Year","37.6",""
"2010","PT20","Total","Y41","Year","36.7",""
"2010","PT20","Total","Y42","Year","35.7",""
"2010","PT20","Total","Y43","Year","34.8",""
"2010","PT20","Total","Y44","Year","33.9",""
"2010","PT20","Total","Y45","Year","32.9",""
"2010","PT20","Total","Y46","Year","32.0",""
"2010","PT20","Total","Y47","Year","31.1",""
"2010","PT20","Total","Y48","Year","30.2",""
"2010","PT20","Total","Y49","Year","29.3",""
"2010","PT20","Total","Y50","Year","28.4",""
"2010","PT20","Total","Y51","Year","27.5",""
"2010","PT20","Total","Y52","Year","26.7",""
"2010","PT20","Total","Y53","Year","25.8",""
"2010","PT20","Total","Y54","Year","25.0",""
"2010","PT20","Total","Y55","Year","24.2",""
"2010","PT20","Total","Y56","Year","23.4",""
"2010","PT20","Total","Y57","Year","22.6",""
"2010","PT20","Total","Y58","Year","21.7",""
"2010","PT20","Total","Y59","Year","21.0",""
"2010","PT20","Total","Y60","Year","20.2",""
"2010","PT20","Total","Y61","Year","19.5",""
"2010","PT20","Total","Y62","Year","18.7",""
